ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,Basin,glacier_frac
13947,PASO DE LOS LIBRES (DNCPVN-599),RIOS URUGUAI.QUARAÍ E OUTROS,Uruguay,1104,AR,190000.0,190324.8835,-29.7167,-57.0833,-57.075,-29.725, ,calibrated,18/02/2002 00:00',19/09/2023 00:00',18/02/2002 00:00',0.844026,0.0170986,KGEJSD,SouthAmerica,LaPlata,0.0
13949,CURICURIARI,RIO SOLIMÕES.NEGRO.BRANCO.....,Negro,1104,BR,194000.0,193425.95,-0.2006,-66.8022,-66.825,-0.175, ,calibrated,01/01/1980 00:00',01/09/2022 00:00',19/07/2002 00:00',0.861967,0.0272517,KGEJSD,SouthAmerica,Amazonas,0.0
13950,SÃO FÉLIX DO ARAGUAIA,RIO ARAGUAIA.MORTES.JAVAÉS....,Araguaia,1104,BR,194000.0,194290.48,-11.6181,-50.6625,-50.675,-11.625, ,calibrated,01/01/1980 00:00',01/08/2022 00:00',23/07/2002 00:00',0.934581,0.00961836,KGEJSD,SouthAmerica,Tocantis,0.0
13951,PEDRAS DE MARIA DA CRUZ,RIOS SÃO FRANCISCO.VERDE GRANDE,São Francisco,1104,BR,194000.0,193438.12,-15.6011,-44.3967,-44.425,-15.625, ,calibrated,01/01/1980 00:00',01/12/2022 00:00',07/11/1982 00:00',0.873913,0.0201651,KGEJSD,SouthAmerica,SaoFrancisco,0.0
13957,BOA SORTE,RIO AMAZONAS..XINGÚ.IRIRI.PARU,Xingu,1104,BR,210000.0,210649.07,-6.7358,-51.9953,-51.975,-6.725, ,calibrated,01/01/1980 00:00',16/02/2020 00:00',30/06/1998 00:00',0.951885,0.0255259,KGEJSD,SouthAmerica,Amazonas,0.0
13959,LÁBREA,RIO SOLIMÕES.PURUS.COARI...,Purus,1104,BR,226000.0,225310.92,-7.2581,-64.7975,-64.775,-7.275, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',02/06/2003 00:00',0.880112,0.0487391,KGEJSD,SouthAmerica,Amazonas,0.0
13961,JUSANTE CRISOSTOMO,RIO ARAGUAIA.MORTES.JAVAÉS....,Araguaia,1104,BR,228000.0,222547.95,-10.2833,-50.4167,-50.425,-10.275, ,calibrated,28/08/1980 00:00',01/01/1994 00:00',28/08/1980 00:00',0.793121,0.0377311,KGEJSD,SouthAmerica,Tocantis,0.0
13963,FAZENDA VENEZA,RIO PARNAÍBA,Parnaíba,1104,BR,235000.0,234741.61,-5.5719,-43.0242,-43.025,-5.575, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',02/06/1983 00:00',0.595703,0.113757,KGE,SouthAmerica,Parnaiba,0.0
13964,CANUTAMA,RIO SOLIMÕES.PURUS.COARI...,Purus,1104,BR,236000.0,235902.07,-6.5389,-64.3858,-64.375,-6.525, ,calibrated,02/01/1997 00:00',01/06/2023 00:00',24/04/2003 00:00',0.840624,0.114502,KGE,SouthAmerica,Amazonas,0.0
13966,TUPIRATINS,RIO TOCANTINS.MANUEL ALVES GRANDE,Tocantins,1104,BR,242000.0,242216.52,-8.3917,-48.1114,-48.125,-8.375, ,calibrated,01/01/1980 00:00',01/11/2022 00:00',26/10/2002 00:00',0.863099,0.029292,KGEJSD,SouthAmerica,Tocantis,0.0
13967,APORTE SALTO GRANDE,RIOS URUGUAI E OUTROS,Uruguay,1104,AR,242000.0,242625.9538,-31.3667,-57.95,-57.975,-31.375, ,calibrated,02/07/2003 00:00',19/09/2023 00:00',02/07/2003 00:00',0.83057,0.0139276,KGEJSD,SouthAmerica,LaPlata,0.0
13969,RIBERALTA,RIO AMAZONAS.MADEIRA.GUAPORÉ....,Beni,1104,BO,244000.0,243982.63,-11.0014,-66.0778,-66.075,-10.975, ,calibrated,02/09/1983 00:00',11/01/2010 00:00',12/01/1990 00:00',0.915529,0.00967432,KGEJSD,SouthAmerica,Amazonas,0.017676629809359187
13970,SANTA ROSA DO PURUS,RIO SOLIMÕES.JURUÁ.JAPURÁ.....,Purus,1104,BR,17400.0,17505.27,-9.4311,-70.4933,-70.475,-9.425, ,calibrated,02/12/1982 00:00',01/08/1988 00:00',02/12/1982 00:00',0.669918,0.070225,KGEJSD,SouthAmerica,Amazonas,0.0
13976,BOM JESUS DA LAPA,RIOS SÃO FRANCISCO.CARINHANHA,São Francisco,1104,BR,271000.0,270451.83,-13.2572,-43.435,-43.425,-13.275, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',31/07/1981 00:00',0.793182,0.0156454,KGEJSD,SouthAmerica,SaoFrancisco,0.0
13979,BELO HORIZONTE,RIO AMAZONAS..XINGÚ.IRIRI.PARU,Xingu,1104,BR,281000.0,281026.46,-5.3928,-52.8772,-52.875,-5.425, ,calibrated,01/01/1980 00:00',28/02/1998 00:00',01/01/1980 00:00',0.946396,0.0579755,KGEJSD,SouthAmerica,Amazonas,0.0
13981,SERRINHA,RIO SOLIMÕES.NEGRO.BRANCO.....,Negro,1104,BR,293000.0,293518.05,-0.4819,-64.8289,-64.825,-0.475, ,calibrated,01/01/1980 00:00',01/10/2022 00:00',15/08/2002 00:00',0.902424,0.0218325,KGEJSD,SouthAmerica,Amazonas,0.0
13983,DESCARRETO,RIO TOCANTINS.MANUEL ALVES GRANDE,Tocantins,1104,BR,297000.0,296661.65,-5.7894,-47.4689,-47.425,-5.825, ,calibrated,01/01/1980 00:00',01/01/2023 00:00',02/01/2003 00:00',0.909517,0.0564892,KGEJSD,SouthAmerica,Tocantis,0.0
13985,LUZILÂNDIA,RIO PARNAÍBA,Parnaíba,1104,BR,298000.0,297977.94,-3.4539,-42.37,-42.375,-3.475, ,calibrated,02/01/1982 00:00',01/06/2023 00:00',02/06/1983 00:00',0.640004,0.0656318,KGEJSD,SouthAmerica,Parnaiba,0.0
13987,GAMELEIRA,RIOS SÃO FRANCISCO.GRANDE E ..,São Francisco,1104,BR,309000.0,307633.55,-12.8686,-43.3797,-43.375,-12.875, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',31/08/1982 00:00',0.719299,0.0228384,KGEJSD,SouthAmerica,SaoFrancisco,0.0
13991,IBOTIRAMA,RIOS SÃO FRANCISCO.GRANDE E ..,São Francisco,1104,BR,323000.0,323331.78,-12.1825,-43.2231,-43.225,-12.225, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',31/08/1982 00:00',0.764944,0.0194501,KGEJSD,SouthAmerica,SaoFrancisco,0.0
13993,CONCEIÇÃO DO ARAGUAIA,RIO ARAGUAIA.COCO.PAU DARCO..,Araguaia,1104,BR,332000.0,324857.69,-8.2694,-49.2594,-49.275,-8.275, ,calibrated,01/01/1980 00:00',01/04/2023 00:00',23/02/2003 00:00',0.923596,0.016621,KGEJSD,SouthAmerica,Tocantis,0.0
13994,BARRA DO SÃO MANUEL,RIO AMAZONAS.TAPAJÓS.JURUENA..,Tapajós,1104,BR,333000.0,332864.82,-7.3397,-58.1553,-58.175,-7.325, ,calibrated,01/01/1980 00:00',12/05/2023 00:00',17/03/2003 00:00',0.936373,0.0110286,KGEJSD,SouthAmerica,Amazonas,0.0
13995,PRINCIPE DA BEIRA,RIO AMAZONAS.MADEIRA.GUAPORÉ....,Guaporé,1104,BR,341000.0,340332.18,-12.4267,-64.4253,-64.425,-12.425, ,calibrated,22/04/1983 00:00',01/05/2023 00:00',23/04/2003 00:00',0.907778,0.0261018,KGEJSD,SouthAmerica,Amazonas,0.0
13996,MORPARÁ,RIOS SÃO FRANCISCO.GRANDE E ..,São Francisco,1104,BR,345000.0,345190.53,-11.5583,-43.2825,-43.275,-11.575, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',02/05/1983 00:00',0.766963,0.0211786,KGEJSD,SouthAmerica,SaoFrancisco,0.0
13998,FORTALEZA,RIO AMAZONAS.TAPAJÓS.JURUENA..,Tapajós,1104,BR,363000.0,363383.75,-6.0453,-57.6428,-57.625,-6.025, ,calibrated,24/07/1982 00:00',01/01/2015 00:00',02/08/1994 00:00',0.96051,0.0247973,KGEJSD,SouthAmerica,Amazonas,0.0
13999,PORTO ESPERANÇA,RIOS PARAGUAI.SÃO LOURENÇO E .,PARAGUAI,1104,BR,371000.0,369966.5469,-19.6006,-57.4372,-57.425,-19.575, ,calibrated,01/01/1980 00:00',01/01/2015 00:00',02/11/1993 00:00',-0.0226832,0.120343,KGEJSD,SouthAmerica,LaPlata,0.0
14001,XAMBIOÁ,RIO ARAGUAIA.MURICIZAL.LONTRA,Araguaia,1104,BR,377000.0,369924.8,-6.4097,-48.5422,-48.575,-6.425, ,calibrated,01/01/1980 00:00',01/01/2023 00:00',17/10/2002 00:00',0.953572,0.0132093,KGEJSD,SouthAmerica,Tocantis,0.0
14003,ARAGUATINS,RIO ARAGUAIA.MURICIZAL.LONTRA,Araguaia,1104,BR,388000.0,381061.86,-5.6514,-48.1325,-48.125,-5.675, ,calibrated,01/01/1980 00:00',01/01/2023 00:00',01/12/2002 00:00',0.93755,0.0205826,KGEJSD,SouthAmerica,Tocantis,0.0
14004,ACARÁ DO TAPAJÓS,RIO AMAZONAS.TAPAJÓS.JURUENA..,Tapajós,1104,BR,390000.0,390156.03,-4.8864,-56.7231,-56.725,-4.875, ,calibrated,02/01/1996 00:00',01/02/2011 00:00',02/01/1996 00:00',0.935677,0.0278238,KGEJSD,SouthAmerica,Amazonas,0.0
14007,ALTAMIRA,RIO AMAZONAS..XINGÚ.IRIRI.PARU,Xingu,1104,BR,448000.0,448639.24,-3.2147,-52.2122,-52.175,-3.225, ,calibrated,01/01/1980 00:00',01/01/2015 00:00',02/08/1994 00:00',0.9666,0.0154863,KGEJSD,SouthAmerica,Amazonas,0.0
14009,BUBURÉ,RIO AMAZONAS.TAPAJÓS.JURUENA..,Tapajós,1104,BR,450000.0,450881.65,-4.6156,-56.325,-56.375,-4.675, ,calibrated,22/10/2004 00:00',01/03/2023 00:00',22/10/2004 00:00',0.959376,0.0344878,KGEJSD,SouthAmerica,Amazonas,0.0
14020,IBÓ,RIOS SÃO FRANCISCO.PAJEÚ E ...,São Francisco,1104,BR,561000.0,560807.08,-8.6261,-39.2444,-39.275,-8.625, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',04/05/1983 00:00',0.381295,0.0817485,KGEJSD,SouthAmerica,SaoFrancisco,0.0
14023,PORTO MURTINHO,RIOS PARAGUAI.APA E OUTROS,PARAGUAI,1104,BR,576000.0,569927.9258,-21.7003,-57.8911,-57.875,-21.675, ,calibrated,01/01/1980 00:00',01/09/2022 00:00',02/09/2002 00:00',0.262171,0.130358,KGE,SouthAmerica,LaPlata,0.0
14027,GUAJARÁ-MIRIM,RIO AMAZONAS.MADEIRA.GUAPORÉ....,Mamoré,1104,BR,609000.0,609086.93,-10.7925,-65.3478,-65.325,-10.825, ,calibrated,01/01/1980 00:00',01/04/2023 00:00',02/04/2003 00:00',0.915943,0.0424208,KGEJSD,SouthAmerica,Amazonas,0.0
14042,NUEVO ROCAFUERTE,RIO SOLIMÕES. JAVARI.ITACUAI,SOLIMÕES-AMAZONAS,1104,PE,874000.0,27016.45,-0.9167,-75.3964,-75.425,-0.925, ,calibrated,07/01/2001 00:00',16/04/2005 00:00',07/01/2001 00:00',0.587951,0.0717972,KGEJSD,SouthAmerica,Amazonas,0.007972994528369878
14044,ABUNÃ,RIO AMAZONAS.MADEIRA.GUAPORÉ....,Madeira,1104,BR,921000.0,921016.86,-9.7053,-65.3667,-65.375,-9.725, ,calibrated,01/01/1980 00:00',01/04/2023 00:00',22/06/1993 00:00',0.93529,0.0332766,KGEJSD,SouthAmerica,Amazonas,0.0046826421073032296
14047,PORTO VELHO,RIO AMAZONAS.MADEIRA.GUAPORÉ....,Madeira,1104,BR,976000.0,976964.35,-8.7483,-63.9169,-63.925,-8.775, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',30/06/2003 00:00',0.93248,0.032246,KGEJSD,SouthAmerica,Amazonas,0.004414481891711378
14052,SERINGAL SANTA HELENA,RIO SOLIMÕES.IÇÁ.JANDIATUBA...,Envira,1104,BR,12800.0,12807.61037,-8.6858,-70.5511,-70.525,-8.675, ,calibrated,09/02/1997 00:00',01/02/2023 00:00',07/02/1998 00:00',0.739666,0.0669872,KGEJSD,SouthAmerica,Amazonas,0.0
14055,HUMAITÁ,RIO AMAZONAS.MADEIRA.GUAPORÉ....,Madeira,1104,BR,1090000.0,1089759.09,-7.5028,-63.0183,-63.025,-7.525, ,calibrated,01/01/1980 00:00',01/01/2023 00:00',15/11/2002 00:00',0.926181,0.0255969,KGEJSD,SouthAmerica,Amazonas,0.003957563498908325
14057,MANICORÉ,RIO AMAZONAS.MADEIRA.GUAPORÉ....,Madeira,1104,BR,1150000.0,1147251.59,-5.8167,-61.3019,-61.325,-5.825, ,calibrated,01/01/1980 00:00',01/01/2023 00:00',04/07/2001 00:00',0.909647,0.051048,KGEJSD,SouthAmerica,Amazonas,0.003759236589945454
14058,SENA MADUREIRA,RIO SOLIMÕES.PURUS.COARI...,Iaco,1104,BR,18000.0,17815.55,-9.0678,-68.6531,-68.675,-9.075, ,calibrated,30/10/2005 00:00',01/04/2023 00:00',30/10/2005 00:00',0.806749,0.0263174,KGEJSD,SouthAmerica,Amazonas,0.0
14059,SERINGAL DA CARIDADE,RIO SOLIMÕES.PURUS.COARI...,Purus,1104,BR,63100.0,62828.80614,-9.0439,-68.5772,-68.525,-9.025, ,calibrated,01/01/1980 00:00',01/04/2023 00:00',28/09/2001 00:00',0.876054,0.0209415,KGEJSD,SouthAmerica,Amazonas,0.0
14060,CORRIENTES (408-MOSP),RIOS PARANÁ.CORRIENTES E .....,Paranaíba,1104,AR,1950000.0,2085620.417,-27.45,-58.85,-58.825,-27.475, ,calibrated,01/01/1980 00:00',19/09/2023 00:00',14/03/1998 00:00',0.708498,0.0429846,KGEJSD,SouthAmerica,LaPlata,1.3501287079192155e-05
14068,ACANAUI,RIO SOLIMÕES. JAVARI.ITACUAI,Caqueta/Japura,1104,BR,,249132.83,-1.8211,-66.6092,-66.625,-1.825, ,calibrated,01/01/1980 00:00',01/01/2008 00:00',19/10/1987 00:00',0.840969,0.0232567,KGEJSD,SouthAmerica,Amazonas,0.0
14069,BARREIRA BRANCA,RIO SOLIMÕES.JURUÁ.JAPURÁ.....,Bia,1104,BR,,10945.18,-4.3256,-67.3444,-67.325,-4.325, ,calibrated,24/09/1985 00:00',01/11/2001 00:00',24/09/1985 00:00',0.779478,0.0749853,KGEJSD,SouthAmerica,Amazonas,0.0
14070,PUERTO VILLARROEL,RIO AMAZONAS.MADEIRA.GUAPORÉ....,ICHILO,1104,BO,,7438.24,-16.8381,-64.7919,-64.775,-16.825, ,calibrated,03/10/1985 00:00',22/03/2005 00:00',03/10/1985 00:00',0.516598,0.0751828,KGEJSD,SouthAmerica,Amazonas,0.0
14092,RIO PRETO - FAZENDA ITAPETI,RIOS SÃO FRANCISCO.PARACATU E,PRETO,1104,BR,,1037.85,-15.9428,-47.3636,-47.375,-15.925, ,calibrated,04/10/2009 00:00',01/04/2018 00:00',04/10/2009 00:00',0.643765,0.0307553,KGEJSD,SouthAmerica,SaoFrancisco,0.0
14103,CBL,RIO JEQUITINHONHA,Piauí,1104,BR,,1178.12,-16.7833,-41.9167,-41.925,-16.775, ,calibrated,03/07/2005 00:00',01/02/2019 00:00',03/07/2005 00:00',0.641861,0.0813078,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
14106,ITINGUINHA,RIO JEQUITINHONHA,CÓRREGO ITINGUINHA,1104,BR,,1537.89,-16.5253,-41.7631,-41.775,-16.525, ,calibrated,02/11/2005 00:00',01/05/2023 00:00',02/11/2005 00:00',0.470061,0.469478,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
14132,SIDI YAHIA,Algerian east coast,OUED BOU SELLAM,1077,DZ,4309.0,4067.581696,36.42,4.6,4.625,36.425, ,calibrated,02/03/1988 00:00',01/09/1997 00:00',02/03/1988 00:00',0.567589,0.0672345,KGEJSD,Africa,Maghreb,0.0
14134,PIERRE DU CHAT,Algerian west coast,OUED TAFNA,1077,DZ,7245.0,7489.62,35.15,-1.45,-1.475,35.125, ,calibrated,01/01/1980 00:00',01/09/2001 00:00',02/04/1981 00:00',0.631286,0.304281,KGE,Africa,Maghreb,0.0
14135,BENSEKRANE,Algerian west coast,OUED ISSER,1077,DZ,1118.0,1267.19,35.07,-1.22,-1.175,35.075, ,calibrated,01/01/1980 00:00',31/12/1991 00:00',01/01/1980 00:00',0.715477,0.280177,KGE,Africa,Maghreb,0.0
14451,CAMPEMENT DU DOUBLE VE,Niger,TAPOA,1077,NE,5330.0,5687.7,12.47,2.42,2.425,12.475, ,calibrated,02/01/1980 00:00',01/05/1988 00:00',02/01/1980 00:00',0.399091,0.545621,KGE,Africa,Niger_Volta_Senegal,0.0
14465,MASIANOKENG (66818024),Caledon,LITTLE CALEDON,1077,LS,977.0,995.530688,-29.4,27.56,27.575,-29.375, ,calibrated,01/01/1980 00:00',01/10/1992 00:00',01/01/1980 00:00',0.524643,0.0726115,KGEJSD,Africa,Orange,0.0
14476,SESHOTES (66819342),Orange,MANTSONYANE,1077,LS,699.0,674.321216,-29.28,28.57,28.575,-29.275, ,calibrated,02/10/1980 00:00',26/06/1992 00:00',02/10/1980 00:00',0.480549,0.0659846,KGEJSD,Africa,Orange,0.0
14485,IHIMBU (55232321),Rufiji,LITTLE RUAHA,1077,TZ,2843.0,2589.4,-7.88,35.8,35.825,-7.875, ,calibrated,01/01/1980 00:00',01/04/1987 00:00',01/01/1980 00:00',0.843735,0.0957449,KGEJSD,Africa,EastCentralCoast,0.0
14492,MTANDIKA (55232437),Rufiji,LUKOSE,1077,TZ,3363.0,3141.2,-7.57,36.43,36.425,-7.575, ,calibrated,01/01/1980 00:00',01/03/1987 00:00',01/01/1980 00:00',0.512036,0.0453807,KGEJSD,Africa,EastCentralCoast,0.0
14496,SALIMWANI (55232108),Rufiji,Great Ruaha,1077,TZ,788.0,760.0,-8.9,34.11,34.125,-8.875, ,calibrated,01/01/1980 00:00',01/08/1986 00:00',01/01/1980 00:00',-1.09742,0.290528,KGEJSD,Africa,EastCentralCoast,0.0
14498,GT. RUAHA CONF. (55232438),Rufiji,YOVI,1077,TZ,611.0,549.3,-7.57,38.78,38.725,-7.575, ,calibrated,01/01/1980 00:00',01/02/1984 00:00',01/01/1980 00:00',0.525642,0.0820386,KGEJSD,Africa,EastCentralCoast,0.0
14509,MAHINGA (55250007),Ruvuma,Ruvuma,1077,TZ,4903.0,4594.7,-11.22,35.29,35.325,-11.225, ,calibrated,01/01/1980 00:00',01/03/1985 00:00',01/01/1980 00:00',0.675669,0.0716513,KGEJSD,Africa,EastCentralCoast,0.0
14510,MIKELE (55250009),Ruvuma,MIESI,1077,TZ,809.0,725.7,-11.08,38.87,38.925,-11.075, ,calibrated,02/09/1980 00:00',01/12/1989 00:00',02/09/1980 00:00',0.343093,0.712686,KGE,Africa,EastCentralCoast,0.0
14518,KOROGWE (55213201),Pangani,LWENGERA,1077,TZ,812.0,889.4,-4.97,38.55,38.575,-4.925, ,calibrated,01/01/1980 00:00',01/08/1990 00:00',01/01/1980 00:00',0.489713,0.0520806,KGEJSD,Africa,EastCentralCoast,0.0
14531,MIKULA (55223110),Wami/Ruvu,RUVU,1077,TZ,6472.0,6411.6,-7.3,38.17,38.175,-7.275, ,calibrated,01/01/1980 00:00',31/07/1989 00:00',01/01/1980 00:00',0.485671,0.248981,KGE,Africa,EastCentralCoast,0.0
14534,ILONGA (55232115),Rufiji,NDEMBERA,1077,TZ,1119.0,1188.4,-8.27,35.17,35.175,-8.225, ,calibrated,01/01/1980 00:00',01/11/1989 00:00',01/01/1980 00:00',0.809148,0.0515548,KGEJSD,Africa,EastCentralCoast,0.0
14554,ROAD BRIDGE (55312218),Lake Nyasa,MWNYAMAJI,1077,TZ,548.0,544.7,-10.53,34.97,34.975,-10.525, ,calibrated,01/01/1980 00:00',01/03/1986 00:00',01/01/1980 00:00',0.611886,0.0911238,KGEJSD,Africa,Zambesi,0.0
14558,ZEIDA,Moulouya,OUED MOULOUYA,1077,MA,1673.0,2002.09,32.86,-4.92,-4.925,32.825, ,calibrated,01/01/1980 00:00',01/09/1988 00:00',01/01/1980 00:00',0.610849,0.783212,KGE,Africa,Maghreb,0.0
14559,ANSEGMIR,Moulouya,ASSIF ANZIGMIR,1077,MA,960.0,1068.22,32.75,-4.9,-4.925,32.725, ,calibrated,01/01/1980 00:00',02/10/1988 00:00',01/01/1980 00:00',0.338818,0.660773,KGE,Africa,Maghreb,0.0
14563,TSALAT,Bou Regreg,ASSIF AGUENNOUR,1077,MA,690.0,723.47,33.33,-6.03,-6.025,33.325, ,calibrated,01/01/1980 00:00',30/04/1988 00:00',01/01/1980 00:00',0.602584,0.845531,KGEJSD,Africa,Maghreb,0.0
14568,M'JARA,Sebou,OUED OUERRHA,1077,MA,6190.0,6223.28,34.59,-5.25,-5.225,34.625, ,calibrated,01/01/1980 00:00',31/01/1990 00:00',01/01/1980 00:00',0.864262,0.355032,KGE,Africa,Maghreb,0.0
14569,PONT DU MDEZ,Sebou,OUED MDAZ,1077,MA,3435.0,3507.83,33.67,-4.5,-4.525,33.675, ,calibrated,01/01/1980 00:00',31/01/1990 00:00',01/01/1980 00:00',0.43836,0.364904,KGE,Africa,Maghreb,0.0
14570,BAB OUENDER,Sebou,OUED OUERRHA,1077,MA,1758.0,1753.24,34.6,-4.55,-4.525,34.575, ,calibrated,01/01/1980 00:00',31/01/1990 00:00',01/01/1980 00:00',0.779762,0.498264,KGE,Africa,Maghreb,0.0
14571,AIT MOUTADE,Ziz,OUED DADES,1077,MA,1550.0,1975.35,31.41,-5.47,-5.425,31.425, ,calibrated,01/01/1980 00:00',30/06/1987 00:00',01/01/1980 00:00',0.592688,0.619725,KGEJSD,Africa,Maghreb,0.0
14572,FOUM TILLICH,Ziz,WAD ZIZ,1077,MA,1240.0,1750.8,32.28,-4.52,-4.575,32.275, ,calibrated,01/01/1980 00:00',30/09/1989 00:00',01/01/1980 00:00',0.206254,0.675707,KGE,Africa,Maghreb,0.0
14573,TAZZOUGUERT,Guir,WAD GUIR,1077,MA,2370.0,2507.28,3200000.0,-3.75,-3.775,32.025, ,calibrated,01/01/1980 00:00',16/08/1989 00:00',01/01/1980 00:00',0.37176,0.968569,KGE,Africa,Maghreb,0.0
14575,PIATTA,Saint Paul,Saint Paul,1077,LR,13734.0,13810.4,7.2,-9.82,-9.825,7.175, ,calibrated,18/03/2013 00:00',30/05/2023 00:00',18/03/2013 00:00',0.860878,0.046796,KGEJSD,Africa,WestCoast,0.0
14580,TATI WEIR (67535411),Botletli,TATI,1077,BW,646.0,719.6,-21.0,26.75,26.775,-21.025, ,calibrated,01/01/1980 00:00',01/10/1993 00:00',01/01/1980 00:00',0.359369,0.816406,KGE,Africa,Angola_Namibia_SouthInterior,0.0
14581,MOOKE WEIR (67535161),Shashe,SHASHE,1077,BW,2497.0,2448.3,-21.15,27.35,27.375,-21.125, ,calibrated,01/01/1980 00:00',01/10/1991 00:00',01/01/1980 00:00',0.421708,0.816814,KGE,Africa,Limpopo,0.0
14582,NTSHE WEIR (67535511),Shashe,NTSHE,1077,BW,788.0,778.2,-21.08,27.5,27.525,-21.075, ,calibrated,01/01/1980 00:00',01/10/1993 00:00',01/01/1980 00:00',0.510056,0.74329,KGEJSD,Africa,Limpopo,0.0
14584,MMADINARE (67536011),Motloutse,LETLHAKANE,1077,BW,1280.0,1257.2,-21.95,27.62,27.675,-21.925, ,calibrated,02/10/1988 00:00',01/10/1993 00:00',02/10/1988 00:00',0.0275243,0.918414,KGE,Africa,Limpopo,0.0
14585,MAUNATLALA (67537021),Limpopo,LOTSANE,1077,BW,6623.0,6923.7,-22.57,27.65,27.625,-22.575, ,calibrated,01/01/1980 00:00',01/10/1993 00:00',01/01/1980 00:00',0.473291,0.81218,KGE,Africa,Limpopo,0.0
14586,PALAPSE (67537031),Limpopo,LOTSANE,1077,BW,3507.0,3559.0,-22.55,27.27,27.125,-22.575, ,calibrated,01/01/1980 00:00',01/10/1993 00:00',01/01/1980 00:00',0.624648,0.901989,KGEJSD,Africa,Limpopo,0.0
14587,MOTSETSE (67921012),Botletli,MOTSETSE,1077,BW,1048.0,1153.7,-20.65,26.65,26.625,-20.675, ,calibrated,01/01/1980 00:00',01/10/1993 00:00',01/01/1980 00:00',0.254342,0.874723,KGEJSD,Africa,Angola_Namibia_SouthInterior,0.0
14589,BONDUNGWE HILL (67537023),Limpopo,TAUPYE,1077,BW,680.0,737.8,-23.23,27.07,27.075,-23.225, ,calibrated,02/10/1985 00:00',20/03/1993 00:00',02/10/1985 00:00',0.168864,0.910014,KGE,Africa,Limpopo,0.0
14590,THAMAGA (67538021),Marico,METSEMOTLHABA,1077,BW,1410.0,1232.4,-24.7,25.55,25.625,-24.625, ,calibrated,01/01/1984 00:00',01/10/1991 00:00',01/01/1984 00:00',0.313349,0.768293,KGEJSD,Africa,Limpopo,0.0
14591,MOREMA (67538011),Marico,METSEMOTLHABA,1077,BW,4167.0,4554.9,-24.7,25.91,25.925,-24.675, ,calibrated,01/01/1980 00:00',01/10/1989 00:00',01/01/1980 00:00',0.284737,0.78048,KGEJSD,Africa,Limpopo,0.0
14643,DEKA GOURLAY BLOCK FLUME (63351265),Zambezi,DEKA,1077,ZW,2138.0,2015.4,-18.38,26.32,26.275,-18.375, ,calibrated,01/01/1980 00:00',18/04/1990 00:00',01/01/1980 00:00',0.657298,0.505161,KGE,Africa,Zambesi,0.0
14646,JAPIWA DIP G/W (63351137),Gwai,KANA,1077,ZW,1447.0,1519.0,-18.57,27.55,27.525,-18.575, ,calibrated,01/01/1980 00:00',01/10/1990 00:00',01/01/1980 00:00',0.277028,0.264967,KGE,Africa,Zambesi,0.0
14648,LUPANE G/W (63351139),Gwai,BUBI,1077,ZW,4080.0,4017.4,-18.95,27.77,27.775,-18.925, ,calibrated,02/10/1980 00:00',01/10/1990 00:00',02/10/1980 00:00',0.46143,0.697823,KGEJSD,Africa,Zambesi,0.0
14651,TIYABENZI DAM U/S (63351161),Gwai,SHANGANI,1077,ZW,624.0,580.0,-19.65,29.37,29.375,-19.675, ,calibrated,01/01/1980 00:00',01/10/1990 00:00',01/01/1980 00:00',0.597535,0.645621,KGE,Africa,Zambesi,0.0
14653,GWERU RIVER CAUSEWAY (63351113),Gwai,GWERU,1077,ZW,4201.0,4224.3,-18.72,28.8,28.825,-18.725, ,calibrated,02/10/1982 00:00',01/10/1989 00:00',02/10/1982 00:00',0.669489,0.600143,KGE,Africa,Zambesi,0.0
14654,SEBAKWE DAM D/S G/W (63341047),Mapfure,SEBAKWE,1077,ZW,1622.0,1601.2,-19.07,30.35,30.375,-19.075, ,calibrated,01/01/1980 00:00',25/09/1990 00:00',01/01/1980 00:00',0.428797,0.488947,KGE,Africa,Zambesi,0.0
14659,CLAW DAM U/S FLUME (63341087),Mapfure,UMSWESWE,1077,ZW,1984.0,2016.9,-18.45,29.98,29.975,-18.425, ,calibrated,01/01/1980 00:00',01/10/1990 00:00',01/01/1980 00:00',0.668402,0.602512,KGE,Africa,Zambesi,0.0
14660,TWYFORD WEIR (63341012),Mapfure,MUPFURE,1077,ZW,5307.0,5326.3,-18.12,30.22,30.225,-18.125, ,calibrated,01/01/1980 00:00',01/10/1990 00:00',01/01/1980 00:00',0.645681,0.642612,KGE,Africa,Zambesi,0.0
